id,created_at,Store_No,Name,Latitude,Longitude,Address,Street,City,State,Zip_Code,County,Phone,Provider,Status,Country,mc_location_id
11943,2026-07-17T18:14:35.837Z,470-041,"Aldi, Murfreesboro",35.85416,-86.43216,"640 Robert Rose Dr, Murfreesboro, TN, 37129",640 Robert Rose Dr,Murfreesboro,TN,37129,,,ALDI,active,USA,1314515
11649,2026-07-17T18:14:35.092Z,470-042,"Aldi, Lebanon",36.19003652,-86.29729414,"108 Circle Dr, Lebanon, TN, 37087",108 Circle Dr,Lebanon,TN,37087,,,ALDI,active,USA,1313550
10556,2026-07-17T18:14:32.256Z,470-043,"Aldi, Bowling Green",36.952243,-86.443317,"1455 Campbell Ln, Bowling Green, KY, 42104",1455 Campbell Ln,Bowling Green,KY,42104,,,ALDI,active,USA,1312814
12557,2026-07-17T18:14:36.877Z,470-044,"Aldi, Somerset",37.036874,-84.627519,"4105 Hwy 27 S, Somerset, KY, 42501",4105 Hwy 27 S,Somerset,KY,42501,,,ALDI,active,USA,1314105
11966,2026-07-17T18:14:35.837Z,470-045,"Aldi, Nashville",36.088164,-86.650808,"1911 Ransom Pl, Nashville, TN, 37217",1911 Ransom Pl,Nashville,TN,37217,,,ALDI,active,USA,1313543
11965,2026-07-17T18:14:35.837Z,470-046,"Aldi, Nashville",36.14516,-86.8739,"405 American Rd, Nashville, TN, 37209",405 American Rd,Nashville,TN,37209,,,ALDI,active,USA,1313565
11967,2026-07-17T18:14:35.837Z,470-047,"Aldi, Nashville",36.183397,-86.747358,"615 Gallatin Ave, Nashville, TN, 37206",615 Gallatin Ave,Nashville,TN,37206,,,ALDI,active,USA,1313539
11968,2026-07-17T18:14:35.837Z,470-048,"Aldi, Nashville",36.0905,-86.732207,"3758 Nolensville Pike, Nashville, TN, 37211",3758 Nolensville Pike,Nashville,TN,37211,,,ALDI,active,USA,1313546
12586,2026-07-17T18:14:36.877Z,470-049,"Aldi, Springfield",36.486889,-86.884685,"3438 Tom Austin Hwy, Springfield, TN, 37172",3438 Tom Austin Hwy,Springfield,TN,37172,,,ALDI,active,USA,1314238
10571,2026-07-17T18:14:32.256Z,470-050,"Aldi, Brentwood",35.99502,-86.68686,"7117 Southpoint Pkwy, Brentwood, TN, 37027",7117 Southpoint Pkwy,Brentwood,TN,37027,,,ALDI,active,USA,1312142
11372,2026-07-17T18:14:34.665Z,470-051,"Aldi, Hermitage",36.214385,-86.591784,"4751 Lebanon Pike, Hermitage, TN, 37076",4751 Lebanon Pike,Hermitage,TN,37076,,,ALDI,active,USA,1313549
11189,2026-07-17T18:14:34.070Z,470-052,"Aldi, Franklin",35.91212,-86.831883,"209 South Royal Oaks Blvd, Franklin, TN, 37064",209 South Royal Oaks Blvd,Franklin,TN,37064,,,ALDI,active,USA,1313563
12595,2026-07-17T18:14:36.877Z,470-053,"Aldi, Spring Hill",35.776491,-86.917541,"4917 Main St, Spring Hill, TN, 37174",4917 Main St,Spring Hill,TN,37174,,,ALDI,active,USA,1313567
12720,2026-07-17T18:14:36.877Z,470-054,"Aldi, Tullahoma",35.389529,-86.23697,"2014 N Jackson St, Tullahoma, TN, 37388",2014 N Jackson St,Tullahoma,TN,37388,,,ALDI,active,USA,1314242
11925,2026-07-17T18:14:35.558Z,470-055,"Aldi, Mount Juliet",36.17627,-86.5119,"315 N Mt Juliet Rd, Mount Juliet, TN, 37122",315 N Mt Juliet Rd,Mount Juliet,TN,37122,,,ALDI,active,USA,1313554
11367,2026-07-17T18:14:34.665Z,470-056,"Aldi, Hendersonville",36.321492,-86.601735,"217 Indian Lake Blvd 700, Hendersonville, TN, 37075",217 Indian Lake Blvd 700,Hendersonville,TN,37075,,,ALDI,active,USA,1314514
10936,2026-07-17T18:14:33.514Z,470-057,"Aldi, Danville",37.630442,-84.776193,"909 Hustonville Rd, Danville, KY, 40422",909 Hustonville Rd,Danville,KY,40422,,,ALDI,active,USA,1312801
11969,2026-07-17T18:14:35.837Z,470-058,"Aldi, Nashville",36.075279,-86.917582,"7035 Highway 70 S, Nashville, TN, 37221",7035 Highway 70 S,Nashville,TN,37221,,,ALDI,active,USA,1313568
10886,2026-07-17T18:14:32.770Z,470-059,"Aldi, Corinth",34.914518,-88.499195,"1825 South Harper Rd, Corinth, MS, 38834",1825 South Harper Rd,Corinth,MS,38834,,,ALDI,active,USA,1314169
11221,2026-07-17T18:14:34.070Z,470-060,"Aldi, Gallatin",36.378403,-86.474611,"571 Village Green Dr, Gallatin, TN, 37066",571 Village Green Dr,Gallatin,TN,37066,,,ALDI,active,USA,1313561
12727,2026-07-17T18:14:36.877Z,470-061,"Aldi, Tupelo",34.3136,-88.70607,"3990 N Gloster St, Tupelo, MS, 38804",3990 N Gloster St,Tupelo,MS,38804,,,ALDI,active,USA,1312218
11824,2026-07-17T18:14:35.558Z,470-062,"Aldi, Memphis",35.211568,-89.917732,"3176 Austin Peay Hwy, Memphis, TN, 38128",3176 Austin Peay Hwy,Memphis,TN,38128,,,ALDI,active,USA,1314247
12156,2026-07-17T18:14:36.171Z,470-063,"Aldi, Paducah",37.074161,-88.691957,"5156 Hinkleville Rd, Paducah, KY, 42001",5156 Hinkleville Rd,Paducah,KY,42001,,,ALDI,active,USA,1312802
10884,2026-07-17T18:14:32.770Z,470-064,"Aldi, Cordova",35.169404,-89.792046,"1610 N Germantown Pkwy, Cordova, TN, 38016",1610 N Germantown Pkwy,Cordova,TN,38016,,,ALDI,active,USA,1313564
11822,2026-07-17T18:14:35.558Z,470-065,"Aldi, Memphis",35.05046,-89.81245,"7520 Winchester Rd, Memphis, TN, 38125",7520 Winchester Rd,Memphis,TN,38125,,,ALDI,active,USA,1314016
10463,2026-07-17T18:14:31.811Z,470-066,"Aldi, Bartlett",35.203728,-89.841656,"2867 Kirby Whitten Pkwy, Bartlett, TN, 38134",2867 Kirby Whitten Pkwy,Bartlett,TN,38134,,,ALDI,active,USA,1313538
12560,2026-07-17T18:14:36.877Z,470-067,"Aldi, Southaven",34.9636,-89.996898,"7051 Sleepy Hollow Dr, Southaven, MS, 38671",7051 Sleepy Hollow Dr,Southaven,MS,38671,,,ALDI,active,USA,1313112
11819,2026-07-17T18:14:35.558Z,470-068,"Aldi, Memphis",35.073111,-89.906286,"2765 S Perkins, Memphis, TN, 38118",2765 S Perkins,Memphis,TN,38118,,,ALDI,active,USA,1314249
11823,2026-07-17T18:14:35.558Z,470-069,"Aldi, Memphis",35.14953,-89.903483,"4720 Summer Ave, Memphis, TN, 38122",4720 Summer Ave,Memphis,TN,38122,,,ALDI,active,USA,1314018
11821,2026-07-17T18:14:35.558Z,470-070,"Aldi, Memphis",35.03833,-90.0245,"4056 Elvis Presley Blvd, Memphis, TN, 38116",4056 Elvis Presley Blvd,Memphis,TN,38116,,,ALDI,active,USA,1313566
10523,2026-07-17T18:14:31.811Z,470-072,"Aldi, Birmingham",33.42654,-86.702884,"4639 Hwy 280, Birmingham, AL, 35242",4639 Hwy 280,Birmingham,AL,35242,,,ALDI,active,USA,1312250
12093,2026-07-17T18:14:35.837Z,470-073,"Aldi, Olive Branch",34.96245,-89.87256,"6626 Goodman Rd, Olive Branch, MS, 38654",6626 Goodman Rd,Olive Branch,MS,38654,,,ALDI,active,USA,1312956
10837,2026-07-17T18:14:32.770Z,470-074,"Aldi, Collierville",35.04569,-89.6801,"523 W Poplar Ave, Collierville, TN, 38017",523 W Poplar Ave,Collierville,TN,38017,,,ALDI,active,USA,1314518
11481,2026-07-17T18:14:34.665Z,470-075,"Aldi, Jackson",35.67121,-88.85241,"6 Stonebridge Blvd, Jackson, TN, 38305",6 Stonebridge Blvd,Jackson,TN,38305,,,ALDI,active,USA,1314244
11407,2026-07-17T18:14:34.665Z,470-076,"Aldi, Horn Lake",34.962492,-90.061127,"4065 Goodman Rd W, Horn Lake, MS, 38637",4065 Goodman Rd W,Horn Lake,MS,38637,,,ALDI,active,USA,1312957
10426,2026-07-17T18:14:31.811Z,470-079,"Aldi, Athens",35.451026,-84.621023,"1518 Decatur Pike, Athens, TN, 37303",1518 Decatur Pike,Athens,TN,37303,,,ALDI,active,USA,1313541
11440,2026-07-17T18:14:34.665Z,470-080,"Aldi, Huntsville",34.612789,-86.56585,"11909 Memorial Pkwy S, Huntsville, AL, 35803",11909 Memorial Pkwy S,Huntsville,AL,35803,,,ALDI,active,USA,1312159
11442,2026-07-17T18:14:34.665Z,470-081,"Aldi, Huntsville",34.736724,-86.648936,"4710 University Dr Unit R1, Huntsville, AL, 35816",4710 University Dr Unit R1,Huntsville,AL,35816,,,ALDI,active,USA,1313815
11441,2026-07-17T18:14:34.665Z,470-082,"Aldi, Huntsville",34.817196,-86.495491,"2125 Winchester Rd Ne, Huntsville, AL, 35811",2125 Winchester Rd Ne,Huntsville,AL,35811,,,ALDI,active,USA,1312251
11439,2026-07-17T18:14:34.665Z,470-083,"Aldi, Huntsville",34.70633,-86.59047,"2900 Memorial Pkwy Sw Ste A, Huntsville, AL, 35801",2900 Memorial Pkwy Sw Ste A,Huntsville,AL,35801,,,ALDI,active,USA,1314353
11948,2026-07-17T18:14:35.837Z,470-084,"Aldi, Muscle Shoals",34.744373,-87.669486,"516 W Avalon Ave, Muscle Shoals, AL, 35661",516 W Avalon Ave,Muscle Shoals,AL,35661,,,ALDI,active,USA,1313822
11320,2026-07-17T18:14:34.070Z,470-085,"Aldi, Guntersville",34.29895,-86.266969,"11100 Us Hwy 431, Guntersville, AL, 35976",11100 Us Hwy 431,Guntersville,AL,35976,,,ALDI,active,USA,1312242
10425,2026-07-17T18:14:31.811Z,470-086,"Aldi, Athens",34.790527,-86.967968,"115 Us Hwy 72, Athens, AL, 35611",115 Us Hwy 72,Athens,AL,35611,,,ALDI,active,USA,1313824
10730,2026-07-17T18:14:32.256Z,470-087,"Aldi, Chattanooga",35.097667,-85.326153,"637 Mundy Street, Chattanooga, TN, 37405",637 Mundy Street,Chattanooga,TN,37405,,,ALDI,active,USA,1313557
12106,2026-07-17T18:14:35.837Z,470-088,"Aldi, Ooltewah",35.082411,-85.059933,"5974 Elementary Way, Ooltewah, TN, 37363",5974 Elementary Way,Ooltewah,TN,37363,,,ALDI,active,USA,1313542
10817,2026-07-17T18:14:32.770Z,470-089,"Aldi, Cleveland",35.205809,-84.852641,"305 Paul Huff Pkwy Nw, Cleveland, TN, 37312",305 Paul Huff Pkwy Nw,Cleveland,TN,37312,,,ALDI,active,USA,1313559
10731,2026-07-17T18:14:32.256Z,470-090,"Aldi, Chattanooga",35.033123,-85.15134,"2020 Gunbarrel Rd Ste 154, Chattanooga, TN, 37421",2020 Gunbarrel Rd Ste 154,Chattanooga,TN,37421,,,ALDI,active,USA,1314509
10729,2026-07-17T18:14:32.256Z,470-091,"Aldi, Chattanooga",35.01821,-85.2044,"5706 Lee Hwy, Chattanooga, TN, 37421",5706 Lee Hwy,Chattanooga,TN,37421,,,ALDI,active,USA,1312212
11390,2026-07-17T18:14:34.665Z,470-092,"Aldi, Hixson",35.143375,-85.247991,"5510 Hwy 153 Ste 1, Hixson, TN, 37343",5510 Hwy 153 Ste 1,Hixson,TN,37343,,,ALDI,active,USA,1313558
10932,2026-07-17T18:14:32.770Z,470-093,"Aldi, Dalton",34.76192,-84.9317,"2210 E Walnut Ave, Dalton, GA, 30721",2210 E Walnut Ave,Dalton,GA,30721,,,ALDI,active,USA,1312167
11203,2026-07-17T18:14:34.070Z,470-094,"Aldi, Ft. Oglethorpe",34.94851,-85.232041,"1999 Battlefield Pkwy, Ft Oglethorpe, GA, 30742",1999 Battlefield Pkwy,Ft Oglethorpe,GA,30742,,,ALDI,active,USA,1313871
11209,2026-07-17T18:14:34.070Z,470-095,"Aldi, Gadsden",34.010296,-85.993368,"200 N Hood Ave, Gadsden, AL, 35903",200 N Hood Ave,Gadsden,AL,35903,,,ALDI,active,USA,1313821
11135,2026-07-17T18:14:34.070Z,470-096,"Aldi, Florence",34.84187,-87.63994,"411 Cox Creek Pkwy, Florence, AL, 35630",411 Cox Creek Pkwy,Florence,AL,35630,,,ALDI,active,USA,1313814
11746,2026-07-17T18:14:35.558Z,470-097,"Aldi, Madison",34.755889,-86.736152,"7676 Hwy 72 W, Madison, AL, 35758",7676 Hwy 72 W,Madison,AL,35758,,,ALDI,active,USA,1313819
10957,2026-07-17T18:14:33.514Z,470-098,"Aldi, Decatur",34.56383,-87.01017,"1413 Beltline Rd Sw, Decatur, AL, 35601",1413 Beltline Rd Sw,Decatur,AL,35601,,,ALDI,active,USA,1312236
10396,2026-07-17T18:14:31.811Z,470-101,"Aldi, Anniston",33.714948,-85.81875,"5303 Mcclellan Blvd, Anniston, AL, 36206",5303 Mcclellan Blvd,Anniston,AL,36206,,,ALDI,active,USA,1314356
11944,2026-07-17T18:14:35.837Z,470-102,"Aldi, Murfreesboro",35.843823,-86.484837,"5109 Franklin Road, Murfreesboro, TN, 37128",5109 Franklin Road,Murfreesboro,TN,37128,,,ALDI,active,USA,1313548
11745,2026-07-17T18:14:35.558Z,470-106,"Aldi, Madison",34.682615,-86.735632,"8455 Madison Blvd, Madison, AL, 35758",8455 Madison Blvd,Madison,AL,35758,,,ALDI,active,USA,1312247
11870,2026-07-17T18:14:35.558Z,470-108,"Aldi, Millington",35.363066,-89.890624,"8699 Us Hwy 51 North Unit, Millington, TN, 38053",8699 Us Hwy 51 North Unit,Millington,TN,38053,,,ALDI,active,USA,1313555
10814,2026-07-17T18:14:32.770Z,470-110,"Aldi, Cleveland",35.128404,-84.864599,"2385 Mcgrady Drive Se, Cleveland, TN, 37323",2385 Mcgrady Drive Se,Cleveland,TN,37323,,,ALDI,active,USA,1313552
10802,2026-07-17T18:14:32.770Z,470-113,"Aldi, Clarksville",36.586548,-87.293601,"2829 Wilma Rudolph Blvd, Clarksville, TN, 37040",2829 Wilma Rudolph Blvd,Clarksville,TN,37040,,,ALDI,active,USA,1313547
11641,2026-07-17T18:14:35.092Z,470-115,"Aldi, La Vergne",36.016905,-86.561891,"5331 Murfreesboro Rd, La Vergne, TN, 37086",5331 Murfreesboro Rd,La Vergne,TN,37086,,,ALDI,active,USA,1314516
11751,2026-07-17T18:14:35.558Z,470-116,"Aldi, Madisonville",37.348923,-87.49082,"535 Whittington Dr, Madisonville, KY, 42431",535 Whittington Dr,Madisonville,KY,42431,,,ALDI,active,USA,1312816
11820,2026-07-17T18:14:35.558Z,470-117,"Aldi, Memphis",35.138205,-90.035074,"785 Union Ave, Memphis, TN, 38103",785 Union Ave,Memphis,TN,38103,,,ALDI,active,USA,1313553
10512,2026-07-17T18:14:31.811Z,470-195,"Aldi, Bessemer",33.33556,-86.91927,"2910 Morgan Road Suite 128, Bessemer, AL, 35022",2910 Morgan Road Suite 128,Bessemer,AL,35022,,,ALDI,active,USA,1312234
12326,2026-07-17T18:14:36.171Z,470-242,"Aldi, Rainbow City",33.96088,-86.03755,"3331 Rainbow Dr, Rainbow City, AL, 35906",3331 Rainbow Dr,Rainbow City,AL,35906,,,ALDI,active,USA,1312222
12239,2026-07-17T18:14:36.171Z,470-250,"Aldi, Pinson",33.695625,-86.679776,"4701 Pinson Blvd, Pinson, AL, 35126",4701 Pinson Blvd,Pinson,AL,35126,,,ALDI,active,USA,1311983
11447,2026-07-17T18:14:34.665Z,471-006,"Aldi, Hyattsville",38.95575,-76.96393,"3025 Hamilton Street, Hyattsville, MD, 20782",3025 Hamilton Street,Hyattsville,MD,20782,,,ALDI,active,USA,1314128
11782,2026-07-17T18:14:35.558Z,471-007,"Aldi, Martinsburg",39.48106,-77.95868,"32 Triamigas Dr, Martinsburg, WV, 25404",32 Triamigas Dr,Martinsburg,WV,25404,,,ALDI,active,USA,1313733
11616,2026-07-17T18:14:35.092Z,471-008,"Aldi, Lanham",38.96426,-76.84711,"9343 Annapolis Road, Lanham, MD, 20706",9343 Annapolis Road,Lanham,MD,20706,,,ALDI,active,USA,1314130
12911,2026-07-17T18:14:37.179Z,471-010,"Aldi, Winchester",39.11864,-78.19554,"221 Kernstown Commons Blvd, Winchester, VA, 22602",221 Kernstown Commons Blvd,Winchester,VA,22602,,,ALDI,active,USA,1314534
10716,2026-07-17T18:14:32.256Z,471-011,"Aldi, Charles Town",39.30271,-77.81621,"1147 Marlowe Road, Charles Town, WV, 25414",1147 Marlowe Road,Charles Town,WV,25414,,,ALDI,active,USA,1313739
12809,2026-07-17T18:14:37.179Z,471-014,"Aldi, Washington",38.9015,-76.97898,"901 17th Street Ne, Washington, DC, 20002",901 17th Street Ne,Washington,DC,20002,,,ALDI,active,USA,1312354
12807,2026-07-17T18:14:37.179Z,471-015,"Aldi, Washington",38.89993,-76.99462,"801 H St Ne, Washington, DC, 20002",801 H St Ne,Washington,DC,20002,,,ALDI,active,USA,1313782
11060,2026-07-17T18:14:33.514Z,471-016,"Aldi, Elkton",39.60521,-75.78625,"98 Chesapeake Blvd, Elkton, MD, 21921",98 Chesapeake Blvd,Elkton,MD,21921,,,ALDI,active,USA,1312853
10457,2026-07-17T18:14:31.811Z,471-017,"Aldi, Baltimore",39.33671,-76.48422,"8670 Pulaski Highway, Baltimore, MD, 21237",8670 Pulaski Highway,Baltimore,MD,21237,,,ALDI,active,USA,1314129
11017,2026-07-17T18:14:33.514Z,471-018,"Aldi, Dundalk",39.27848,-76.503298,"1401-A1 Merritt Blvd, Dundalk, MD, 21222",1401-A1 Merritt Blvd,Dundalk,MD,21222,,,ALDI,active,USA,1312823
12153,2026-07-17T18:14:36.171Z,471-019,"Aldi, Oxon Hill",38.80259,-76.98955,"6301 Livingston Road Ste B, Oxon Hill, MD, 20745",6301 Livingston Road Ste B,Oxon Hill,MD,20745,,,ALDI,active,USA,1314127
10458,2026-07-17T18:14:31.811Z,471-020,"Aldi, Baltimore",39.33748,-76.55061,"4212 Frankford Avenue, Baltimore, MD, 21206",4212 Frankford Avenue,Baltimore,MD,21206,,,ALDI,active,USA,1314120
12339,2026-07-17T18:14:36.487Z,471-021,"Aldi, Randallstown",39.36323,-76.77821,"8608-A Liberty Road, Randallstown, MD, 21133",8608-A Liberty Road,Randallstown,MD,21133,,,ALDI,active,USA,1314123
11080,2026-07-17T18:14:33.514Z,471-022,"Aldi, Essex",39.316577,-76.45042,"1600 Old Eastern Avenue, Essex, MD, 21221",1600 Old Eastern Avenue,Essex,MD,21221,,,ALDI,active,USA,1312821
11250,2026-07-17T18:14:34.070Z,471-023,"Aldi, Glen Burnie",39.1942,-76.61174,"6639 D Governor Ritchie Hwy, Glen Burnie, MD, 21061",6639 D Governor Ritchie Hwy,Glen Burnie,MD,21061,,,ALDI,active,USA,1312862
10998,2026-07-17T18:14:33.514Z,471-025,"Aldi, District Heights",38.85349,-76.89885,"6301 Marlboro Pike, District Heights, MD, 20747",6301 Marlboro Pike,District Heights,MD,20747,,,ALDI,active,USA,1312851
10454,2026-07-17T18:14:31.811Z,471-026,"Aldi, Baltimore",39.25862,-76.66229,"3140 Washington Blvd, Baltimore, MD, 21230",3140 Washington Blvd,Baltimore,MD,21230,,,ALDI,active,USA,1312901
10361,2026-07-17T18:14:31.811Z,471-027,"Aldi, Alexandria",38.7345,-77.10021,"8256 Richmond Highway, Alexandria, VA, 22309",8256 Richmond Highway,Alexandria,VA,22309,,,ALDI,active,USA,1314314
11044,2026-07-17T18:14:33.514Z,471-028,"Aldi, Edgewood",39.43487,-76.32694,"1312 Business Center Way, Edgewood, MD, 21040",1312 Business Center Way,Edgewood,MD,21040,,,ALDI,active,USA,1314125
12659,2026-07-17T18:14:36.877Z,471-029,"Aldi, Takoma Park",38.98636,-76.98674,"7609 New Hampshire Avenue, Takoma Park, MD, 20912",7609 New Hampshire Avenue,Takoma Park,MD,20912,,,ALDI,active,USA,1314131
10455,2026-07-17T18:14:31.811Z,471-030,"Aldi, Baltimore",39.295101,-76.571605,"3250 East Fayette Street, Baltimore, MD, 21224",3250 East Fayette Street,Baltimore,MD,21224,,,ALDI,active,USA,1314124
10456,2026-07-17T18:14:31.811Z,471-031,"Aldi, Baltimore",39.33528,-76.675993,"3601 West Cold Spring Lane, Baltimore, MD, 21215",3601 West Cold Spring Lane,Baltimore,MD,21215,,,ALDI,active,USA,1314133
11325,2026-07-17T18:14:34.070Z,471-032,"Aldi, Hagerstown",39.63577,-77.7099,"565 Dual Highway, Hagerstown, MD, 21740",565 Dual Highway,Hagerstown,MD,21740,,,ALDI,active,USA,1312182
12353,2026-07-17T18:14:36.487Z,471-033,"Aldi, Reisterstown",39.44359,-76.81127,"11716 B Reisterstown Road, Reisterstown, MD, 21136",11716 B Reisterstown Road,Reisterstown,MD,21136,,,ALDI,active,USA,1312848
12184,2026-07-17T18:14:36.171Z,471-034,"Aldi, Pasadena",39.12401,-76.58877,"8124 Ritchie Highway, Pasadena, MD, 21122",8124 Ritchie Highway,Pasadena,MD,21122,,,ALDI,active,USA,1314132
10649,2026-07-17T18:14:32.256Z,471-036,"Aldi, Camp Springs",38.80076,-76.90829,"6400 Allentown Road, Camp Springs, MD, 20748",6400 Allentown Road,Camp Springs,MD,20748,,,ALDI,active,USA,1314119
10554,2026-07-17T18:14:32.256Z,471-037,"Aldi, Bowie",38.98263,-76.73055,"6810 Racetrack Road, Bowie, MD, 20715",6810 Racetrack Road,Bowie,MD,20715,,,ALDI,active,USA,1312865
10690,2026-07-17T18:14:32.256Z,471-039,"Aldi, Catonsville",39.284673,-76.762872,"6503a Baltimore National Pk, Catonsville, MD, 21228",6503a Baltimore National Pk,Catonsville,MD,21228,,,ALDI,active,USA,1312900
11191,2026-07-17T18:14:34.070Z,471-040,"Aldi, Frederick",39.41471,-77.44449,"1080 West Patrick Street, Frederick, MD, 21703",1080 West Patrick Street,Frederick,MD,21703,,,ALDI,active,USA,1314126
10742,2026-07-17T18:14:32.770Z,471-041,"Aldi, Cheverly",38.93219,-76.90017,"6524 Landover Road, Cheverly, MD, 20785",6524 Landover Road,Cheverly,MD,20785,,,ALDI,active,USA,1314134
11244,2026-07-17T18:14:34.070Z,471-042,"Aldi, Germantown",39.1988,-77.2472,"20904 Frederick Road, Germantown, MD, 20876",20904 Frederick Road,Germantown,MD,20876,,,ALDI,active,USA,1312181
12866,2026-07-17T18:14:37.179Z,471-043,"Aldi, Westminster",39.585318,-76.989943,"400 Englar Road Suite B, Westminster, MD, 21157",400 Englar Road Suite B,Westminster,MD,21157,,,ALDI,active,USA,1312857
10334,2026-07-17T18:14:31.811Z,471-044,"Aldi, Aberdeen",39.496608,-76.178982,"746 South Philadelphia Blvd, Aberdeen, MD, 21001",746 South Philadelphia Blvd,Aberdeen,MD,21001,,,ALDI,active,USA,1312878
10501,2026-07-17T18:14:31.811Z,471-045,"Aldi, Beltsville",39.03281,-76.91185,"10912 Baltimore Ave, Beltsville, MD, 20705",10912 Baltimore Ave,Beltsville,MD,20705,,,ALDI,active,USA,1314115
11218,2026-07-17T18:14:34.070Z,471-046,"Aldi, Gaithersburg",39.142023,-77.223589,"608 Quince Orchard Road, Gaithersburg, MD, 20878",608 Quince Orchard Road,Gaithersburg,MD,20878,,,ALDI,active,USA,1314118
12056,2026-07-17T18:14:35.837Z,471-048,"Aldi, Nottingham",39.394587,-76.485597,"8808 Belair Road, Nottingham, MD, 21236",8808 Belair Road,Nottingham,MD,21236,,,ALDI,active,USA,1312846
12147,2026-07-17T18:14:36.171Z,471-049,"Aldi, Owings Mills",39.404039,-76.761232,"9616 Reisterstown Rd 101, Owings Mills, MD, 21117",9616 Reisterstown Rd 101,Owings Mills,MD,21117,,,ALDI,active,USA,1312899
10908,2026-07-17T18:14:32.770Z,471-050,"Aldi, Crofton",39.019463,-76.69739,"2109 Concord Blvd, Crofton, MD, 21114",2109 Concord Blvd,Crofton,MD,21114,,,ALDI,active,USA,1312866
11190,2026-07-17T18:14:34.070Z,471-051,"Aldi, Frederick",39.3861,-77.404555,"5600-B Urbana Pike, Frederick, MD, 21704",5600-B Urbana Pike,Frederick,MD,21704,,,ALDI,active,USA,1312863
11636,2026-07-17T18:14:35.092Z,471-052,"Aldi, Laurel",39.083716,-76.865139,"14100 Baltimore Ave Ste 103, Laurel, MD, 20707",14100 Baltimore Ave Ste 103,Laurel,MD,20707,,,ALDI,active,USA,1314121
10711,2026-07-17T18:14:32.256Z,471-053,"Aldi, Chantilly",38.893928,-77.427902,"13920a Lee Jackson Mem Hwy, Chantilly, VA, 20151",13920a Lee Jackson Mem Hwy,Chantilly,VA,20151,,,ALDI,active,USA,1314550
11096,2026-07-17T18:14:33.514Z,471-054,"Aldi, Fairfax",38.852214,-77.324384,"11001 Lee Hwy Ste G, Fairfax, VA, 22030",11001 Lee Hwy Ste G,Fairfax,VA,22030,,,ALDI,active,USA,1313650
10835,2026-07-17T18:14:32.770Z,471-056,"Aldi, College Park",38.99692,-76.90804,"8904 62nd Avenue, College Park, MD, 20740",8904 62nd Avenue,College Park,MD,20740,,,ALDI,active,USA,1312856
10666,2026-07-17T18:14:32.256Z,471-057,"Aldi, Capitol Heights",38.8671,-76.8537,"1741 Ritchie Station Ct, Capitol Heights, MD, 20743",1741 Ritchie Station Ct,Capitol Heights,MD,20743,,,ALDI,active,USA,1312849
12508,2026-07-17T18:14:36.487Z,471-059,"Aldi, Severna Park",39.082922,-76.551821,"464 Ritchie Hwy, Severna Park, MD, 21146",464 Ritchie Hwy,Severna Park,MD,21146,,,ALDI,active,USA,1312820
12594,2026-07-17T18:14:36.877Z,471-060,"Aldi, Springfield",38.783816,-77.184159,"6129 Backlick Road, Springfield, VA, 22150",6129 Backlick Road,Springfield,VA,22150,,,ALDI,active,USA,1314555
12613,2026-07-17T18:14:36.877Z,471-062,"Aldi, Sterling",39.034945,-77.407207,"21031 Tripleseven Road, Sterling, VA, 20165",21031 Tripleseven Road,Sterling,VA,20165,,,ALDI,active,USA,1314545
10355,2026-07-17T18:14:31.811Z,471-063,"Aldi, Alexandria",38.81171,-77.110518,"4580 Duke Street, Alexandria, VA, 22304",4580 Duke Street,Alexandria,VA,22304,,,ALDI,active,USA,1314324
10357,2026-07-17T18:14:31.811Z,471-065,"Aldi, Alexandria",38.828808,-77.109627,"4602 Kenmore Avenue, Alexandria, VA, 22304",4602 Kenmore Avenue,Alexandria,VA,22304,,,ALDI,active,USA,1313641
11202,2026-07-17T18:14:34.070Z,471-066,"Aldi, Front Royal",38.963895,-78.186823,"134 Riverton Commons Drive, Front Royal, VA, 22630",134 Riverton Commons Drive,Front Royal,VA,22630,,,ALDI,active,USA,1313654
10358,2026-07-17T18:14:31.811Z,471-067,"Aldi, Alexandria",38.820928,-77.053473,"425 E Monroe Ave, Alexandria, VA, 22301",425 E Monroe Ave,Alexandria,VA,22301,,,ALDI,active,USA,1314318
10393,2026-07-17T18:14:31.811Z,471-068,"Aldi, Annandale",38.834574,-77.187806,"7008 Columbia Pike, Annandale, VA, 22003",7008 Columbia Pike,Annandale,VA,22003,,,ALDI,active,USA,1314325
11104,2026-07-17T18:14:33.514Z,471-069,"Aldi, Falls Church",38.866385,-77.225617,"8100a Arlington Blvd, Falls Church, VA, 22042",8100a Arlington Blvd,Falls Church,VA,22042,,,ALDI,active,USA,1313644
12537,2026-07-17T18:14:36.877Z,471-070,"Aldi, Silver Spring",39.090508,-77.046866,"2223 Bel Pre Road, Silver Spring, MD, 20906",2223 Bel Pre Road,Silver Spring,MD,20906,,,ALDI,active,USA,1314114
11031,2026-07-17T18:14:33.514Z,471-071,"Aldi, Easton",38.772798,-76.059643,"8147 Ocean Gateway, Easton, MD, 21601",8147 Ocean Gateway,Easton,MD,21601,,,ALDI,active,USA,1312860
12535,2026-07-17T18:14:36.877Z,471-072,"Aldi, Silver Spring",39.009846,-77.041812,"9440 Georgia Avenue, Silver Spring, MD, 20910",9440 Georgia Avenue,Silver Spring,MD,20910,,,ALDI,active,USA,1314116
